urn:cts:perslit:babataher.2beytiha:191	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۱"		بعالم کس مبادا چون من آئین%مو آئین کس مبو در دین و آئین||هر آنکو حال موش باور نمیبو%مو آئین بی مو آئین بی مو آئین
urn:cts:perslit:babataher.2beytiha:192	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۲"		بیا جانا دل پردرد مو بین%سرشک سرخ و روی زرد مو بین||غم مهجوری و درد صبوری%همه برجان غم پرورد مو بین
urn:cts:perslit:babataher.2beytiha:193	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۳"		بیته یک شو دلم بی غم نمی‌بو%که آن دلبر دمی همدم نمی‌بو||هزاران رحمت حق باد بر غم%زمانی از دل ما کم نمی بو
urn:cts:perslit:babataher.2beytiha:194	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۴"		وای از روزی که قاضیمان خدا بو%سر پل صراطم ماجرا بو||بنوبت بگذرند پیر و جوانان%وای از آندم که نوبت زان ما بو
urn:cts:perslit:babataher.2beytiha:195	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۵"		دلی دیرم که بهبودش نمی‌بو%سخنها میکرم سودش نمی‌بو||ببادش میدهم نش میبرد باد%در آتش می‌نهم دودش نمی‌بو
urn:cts:perslit:babataher.2beytiha:196	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۶"		سری دارم که سامانش نمیبو%غمی دارم که پایانش نمیبو||اگر باور نداری سوی من آی%بوین دردی که درمانش نمیبو
urn:cts:perslit:babataher.2beytiha:197	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۷"		دلی دیرم دمی بیغم نمی‌بو%غمی دیرم که هرگز کم نمی‌بو||خطی دیرم مو از خوبان عالم%که یار بیوفا همدم نمی‌بو
urn:cts:perslit:babataher.2beytiha:198	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۸"		بوره جانا که جانانم تویی تو%بوره یارا که سلطانم تویی تو||ته دونی خود که مو جز تو ندونم%بوره بوره که ایمانم تویی تو
urn:cts:perslit:babataher.2beytiha:199	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹۹"		به والله که جانانم تویی تو%بسلطان عرب جانم تویی تو||نمیدونم که چونم یا که چندم%همی دونم که درمانم تویی تو
urn:cts:perslit:babataher.2beytiha:19	babataher		2beytiha	"
دوبیتی شمارهٔ ۱۹"		عزیزا کاسهٔ چشمم سرایت%میان هردو چشمم جای پایت||از آن ترسم که غافل پا نهی تو%نشنید خار مژگانم بپایت
